sequence,stamp,topic,px,py,pz,qx,qy,qz,qw,image_filename
305,1757094371.582985163,/natnet_ros/plate/pose,-1.757963,0.897227,0.909264,0.004707,0.006134,-0.715154,0.698924,image_000305_1757094371.550791.jpg
305,1757094371.582980633,/natnet_ros/plate_red/pose,-1.960524,1.348188,1.074991,0.001075,0.000925,0.000908,0.999999,image_000305_1757094371.550791.jpg
305,1757094371.582986116,/natnet_ros/dishrack/pose,-1.873323,0.464317,1.101605,0.287542,-0.337264,0.894821,0.053552,image_000305_1757094371.550791.jpg
306,1757094371.680610895,/natnet_ros/lid/pose,-2.046746,0.880982,0.971390,0.003285,-0.004195,-0.495385,0.868657,image_000306_1757094371.650748.jpg
306,1757094371.680623770,/natnet_ros/banana/pose,-1.756559,0.910604,0.920943,-0.075460,0.007058,0.092966,0.992781,image_000306_1757094371.650748.jpg
306,1757094371.680626154,/natnet_ros/block/pose,-1.974617,1.385534,1.081549,0.009667,0.002224,-0.324086,-0.945976,image_000306_1757094371.650748.jpg
306,1757094371.680629253,/natnet_ros/umi_body/pose,-2.051952,0.882204,1.057346,0.994035,-0.028527,0.104408,0.013417,image_000306_1757094371.650748.jpg
306,1757094371.680630445,/natnet_ros/umi_finger/pose,-2.066185,0.846644,1.067139,0.993603,-0.032359,0.107936,0.007519,image_000306_1757094371.650748.jpg
306,1757094371.680631399,/natnet_ros/pan/pose,-2.030155,0.893739,0.928891,-0.001727,-0.003061,0.990297,0.138924,image_000306_1757094371.650748.jpg
306,1757094371.680632591,/natnet_ros/plate/pose,-1.757877,0.897309,0.909142,0.004127,0.006725,-0.715242,0.698832,image_000306_1757094371.650748.jpg
306,1757094371.680627823,/natnet_ros/plate_red/pose,-1.960525,1.348154,1.074901,0.001110,0.000168,0.001101,0.999999,image_000306_1757094371.650748.jpg
306,1757094371.680633545,/natnet_ros/dishrack/pose,-1.873324,0.464335,1.101602,0.287369,-0.337250,0.894878,0.053629,image_000306_1757094371.650748.jpg
307,1757094371.781692982,/natnet_ros/lid/pose,-2.046759,0.881017,0.971574,0.003772,-0.004045,-0.494920,0.868921,image_000307_1757094371.750742.jpg
307,1757094371.781706333,/natnet_ros/banana/pose,-1.756610,0.910511,0.920986,-0.070360,0.005892,0.092258,0.993229,image_000307_1757094371.750742.jpg
307,1757094371.781708002,/natnet_ros/block/pose,-1.974673,1.385587,1.081870,0.010093,-0.001717,-0.326663,-0.945085,image_000307_1757094371.750742.jpg
307,1757094371.781711102,/natnet_ros/umi_body/pose,-2.050443,0.882971,1.058836,0.993532,-0.019482,0.110776,0.015602,image_000307_1757094371.750742.jpg
307,1757094371.781712294,/natnet_ros/umi_finger/pose,-2.064672,0.844906,1.068755,0.993372,-0.024527,0.112227,0.003978,image_000307_1757094371.750742.jpg
307,1757094371.781713247,/natnet_ros/pan/pose,-2.030155,0.893759,0.928968,-0.002322,-0.003253,0.990305,0.138855,image_000307_1757094371.750742.jpg
307,1757094371.781714201,/natnet_ros/plate/pose,-1.757980,0.897224,0.909265,0.004706,0.006085,-0.715155,0.698924,image_000307_1757094371.750742.jpg
307,1757094371.781709909,/natnet_ros/plate_red/pose,-1.960544,1.348191,1.074989,0.001104,0.000954,0.000975,0.999998,image_000307_1757094371.750742.jpg
307,1757094371.781715393,/natnet_ros/dishrack/pose,-1.873327,0.464316,1.101593,0.287557,-0.337608,0.894693,0.053450,image_000307_1757094371.750742.jpg
308,1757094371.880571842,/natnet_ros/lid/pose,-2.046729,0.880991,0.971466,0.003135,-0.003671,-0.495115,0.868814,image_000308_1757094371.850872.jpg
308,1757094371.880590916,/natnet_ros/banana/pose,-1.756574,0.910500,0.920958,-0.072263,0.006428,0.092216,0.993093,image_000308_1757094371.850872.jpg
308,1757094371.880592823,/natnet_ros/block/pose,-1.974585,1.385543,1.081566,0.009742,0.001801,-0.324062,-0.945984,image_000308_1757094371.850872.jpg
308,1757094371.880596399,/natnet_ros/umi_body/pose,-2.048865,0.883033,1.064695,0.993123,-0.021383,0.114785,0.008611,image_000308_1757094371.850872.jpg
308,1757094371.880597591,/natnet_ros/umi_finger/pose,-2.063270,0.838394,1.074266,0.992512,-0.027815,0.118899,-0.002948,image_000308_1757094371.850872.jpg
308,1757094371.880598783,/natnet_ros/pan/pose,-2.030148,0.893749,0.928903,-0.001900,-0.003105,0.990293,0.138946,image_000308_1757094371.850872.jpg
308,1757094371.880599976,/natnet_ros/plate/pose,-1.757882,0.897278,0.909107,0.003942,0.006910,-0.715258,0.698815,image_000308_1757094371.850872.jpg
308,1757094371.880594969,/natnet_ros/plate_red/pose,-1.960510,1.348147,1.074881,0.001117,0.000178,0.001106,0.999999,image_000308_1757094371.850872.jpg
308,1757094371.880600929,/natnet_ros/dishrack/pose,-1.873313,0.464342,1.101594,0.287063,-0.336905,0.895084,0.053990,image_000308_1757094371.850872.jpg
309,1757094371.980695009,/natnet_ros/lid/pose,-2.046679,0.881021,0.971497,0.004214,-0.004921,-0.495041,0.868846,image_000309_1757094371.950715.jpg
309,1757094371.980713367,/natnet_ros/banana/pose,-1.756486,0.910627,0.921084,-0.065518,0.006124,0.092657,0.993521,image_000309_1757094371.950715.jpg
309,1757094371.980715513,/natnet_ros/block/pose,-1.974427,1.385734,1.081868,0.009867,-0.001846,-0.326566,-0.945121,image_000309_1757094371.950715.jpg
309,1757094371.980719090,/natnet_ros/umi_body/pose,-2.048168,0.884220,1.073775,0.992123,-0.031511,0.121139,-0.004841,image_000309_1757094371.950715.jpg
309,1757094371.980720282,/natnet_ros/umi_finger/pose,-2.063898,0.834417,1.081530,0.991632,-0.034659,0.123252,-0.016533,image_000309_1757094371.950715.jpg
309,1757094371.980721235,/natnet_ros/pan/pose,-2.030118,0.893765,0.928973,-0.002386,-0.003267,0.990305,0.138852,image_000309_1757094371.950715.jpg
309,1757094371.980722427,/natnet_ros/plate/pose,-1.757947,0.897210,0.909204,0.005104,0.006088,-0.715038,0.699040,image_000309_1757094371.950715.jpg
309,1757094371.980717659,/natnet_ros/plate_red/pose,-1.960506,1.348189,1.074990,0.001150,0.001082,0.000940,0.999998,image_000309_1757094371.950715.jpg
309,1757094371.980723858,/natnet_ros/dishrack/pose,-1.873305,0.464309,1.101599,0.287357,-0.337008,0.894962,0.053796,image_000309_1757094371.950715.jpg
310,1757094372.080515146,/natnet_ros/lid/pose,-2.046728,0.880978,0.971480,0.003120,-0.003685,-0.495120,0.868811,image_000310_1757094372.050732.jpg
310,1757094372.080526590,/natnet_ros/banana/pose,-1.756513,0.910648,0.921012,-0.073670,0.007807,0.092721,0.992932,image_000310_1757094372.050732.jpg
310,1757094372.080528259,/natnet_ros/block/pose,-1.974562,1.385542,1.081549,0.010914,-0.003335,-0.329190,-0.944195,image_000310_1757094372.050732.jpg
310,1757094372.080530882,/natnet_ros/umi_body/pose,-2.047810,0.886067,1.089661,0.989526,-0.038778,0.137856,-0.018169,image_000310_1757094372.050732.jpg
310,1757094372.080531836,/natnet_ros/umi_finger/pose,-2.064409,0.829543,1.095138,0.988490,-0.041705,0.142788,-0.027563,image_000310_1757094372.050732.jpg
310,1757094372.080532789,/natnet_ros/pan/pose,-2.030159,0.893736,0.928907,-0.001824,-0.003069,0.990296,0.138929,image_000310_1757094372.050732.jpg
310,1757094372.080533743,/natnet_ros/plate/pose,-1.757874,0.897252,0.909230,0.004130,0.006543,-0.715311,0.698763,image_000310_1757094372.050732.jpg
310,1757094372.080529928,/natnet_ros/plate_red/pose,-1.960475,1.348164,1.074922,0.000552,-0.000342,0.001251,0.999999,image_000310_1757094372.050732.jpg
310,1757094372.080534697,/natnet_ros/dishrack/pose,-1.873317,0.464329,1.101610,0.287190,-0.336802,0.895082,0.053979,image_000310_1757094372.050732.jpg
311,1757094372.180905342,/natnet_ros/lid/pose,-2.046746,0.881013,0.971590,0.003888,-0.003983,-0.494921,0.868920,image_000311_1757094372.150661.jpg
311,1757094372.180918932,/natnet_ros/banana/pose,-1.756505,0.910424,0.921029,-0.081603,0.008217,0.093560,0.992230,image_000311_1757094372.150661.jpg
311,1757094372.180920601,/natnet_ros/block/pose,-1.974624,1.385615,1.081879,0.009869,-0.001629,-0.326570,-0.945120,image_000311_1757094372.150661.jpg
311,1757094372.180923700,/natnet_ros/umi_body/pose,-2.046784,0.892277,1.109057,0.987463,-0.026884,0.152789,-0.029141,image_000311_1757094372.150661.jpg
311,1757094372.180924654,/natnet_ros/umi_finger/pose,-2.063081,0.831534,1.112563,0.987282,-0.033118,0.149926,-0.041232,image_000311_1757094372.150661.jpg
311,1757094372.180925369,/natnet_ros/pan/pose,-2.030134,0.893761,0.928961,-0.002337,-0.003225,0.990312,0.138803,image_000311_1757094372.150661.jpg
311,1757094372.180926323,/natnet_ros/plate/pose,-1.757948,0.897206,0.909245,0.004649,0.006072,-0.715060,0.699021,image_000311_1757094372.150661.jpg
311,1757094372.180922508,/natnet_ros/plate_red/pose,-1.960496,1.348230,1.075022,0.000557,0.000544,0.000980,0.999999,image_000311_1757094372.150661.jpg
311,1757094372.180927515,/natnet_ros/dishrack/pose,-1.873314,0.464319,1.101603,0.287344,-0.336910,0.895005,0.053764,image_000311_1757094372.150661.jpg
312,1757094372.282548904,/natnet_ros/lid/pose,-2.046713,0.880999,0.971431,0.003564,-0.003981,-0.495175,0.868777,image_000312_1757094372.250694.jpg
312,1757094372.282566071,/natnet_ros/banana/pose,-1.756513,0.910495,0.920967,-0.079875,0.007734,0.093307,0.992398,image_000312_1757094372.250694.jpg
312,1757094372.282567739,/natnet_ros/block/pose,-1.974686,1.385478,1.081606,0.010410,-0.000868,-0.327202,-0.944897,image_000312_1757094372.250694.jpg
312,1757094372.282570124,/natnet_ros/umi_body/pose,-2.046595,0.898887,1.131654,0.987008,-0.017283,0.157447,-0.026966,image_000312_1757094372.250694.jpg
312,1757094372.282570839,/natnet_ros/umi_finger/pose,-2.060789,0.833291,1.135441,0.986146,-0.022353,0.159596,-0.039306,image_000312_1757094372.250694.jpg
312,1757094372.282571793,/natnet_ros/pan/pose,-2.030165,0.893743,0.928911,-0.001964,-0.003044,0.990294,0.138942,image_000312_1757094372.250694.jpg
312,1757094372.282572508,/natnet_ros/plate/pose,-1.757889,0.897233,0.909227,0.004045,0.006483,-0.715314,0.698761,image_000312_1757094372.250694.jpg
312,1757094372.282569170,/natnet_ros/plate_red/pose,-1.960475,1.348147,1.074874,0.000390,-0.000021,0.001037,0.999999,image_000312_1757094372.250694.jpg
312,1757094372.282573223,/natnet_ros/dishrack/pose,-1.873331,0.464345,1.101594,0.287255,-0.337078,0.894974,0.053703,image_000312_1757094372.250694.jpg
313,1757094372.380902767,/natnet_ros/lid/pose,-2.046792,0.881023,0.971594,0.003915,-0.003948,-0.494905,0.868929,image_000313_1757094372.350658.jpg
313,1757094372.380916119,/natnet_ros/banana/pose,-1.756616,0.910599,0.920970,-0.081556,0.007799,0.093877,0.992207,image_000313_1757094372.350658.jpg
313,1757094372.380918026,/natnet_ros/block/pose,-1.974688,1.385634,1.081903,0.009713,-0.001337,-0.326154,-0.945266,image_000313_1757094372.350658.jpg
313,1757094372.380921125,/natnet_ros/umi_body/pose,-2.045287,0.912967,1.160819,0.985070,-0.005104,0.166399,-0.043859,image_000313_1757094372.350658.jpg
313,1757094372.380922079,/natnet_ros/umi_finger/pose,-2.057656,0.846751,1.162236,0.984021,-0.009276,0.169074,-0.055058,image_000313_1757094372.350658.jpg
313,1757094372.380923033,/natnet_ros/pan/pose,-2.030173,0.893774,0.928953,-0.002252,-0.003316,0.990310,0.138819,image_000313_1757094372.350658.jpg
313,1757094372.380923986,/natnet_ros/plate/pose,-1.757991,0.897216,0.909235,0.004632,0.006199,-0.715148,0.698930,image_000313_1757094372.350658.jpg
313,1757094372.380920172,/natnet_ros/plate_red/pose,-1.960405,1.348183,1.074695,-0.000329,0.001253,0.000078,0.999999,image_000313_1757094372.350658.jpg
313,1757094372.380924940,/natnet_ros/dishrack/pose,-1.873383,0.464327,1.101590,0.287299,-0.336989,0.894994,0.053695,image_000313_1757094372.350658.jpg
314,1757094372.483387232,/natnet_ros/lid/pose,-2.046954,0.880856,0.971340,0.003777,-0.003810,-0.495656,0.868502,image_000314_1757094372.450789.jpg
314,1757094372.483404160,/natnet_ros/banana/pose,-1.756563,0.910425,0.920992,-0.077724,0.007347,0.092834,0.992616,image_000314_1757094372.450789.jpg
314,1757094372.483406067,/natnet_ros/block/pose,-1.974766,1.385490,1.081613,0.010601,-0.001112,-0.326870,-0.945009,image_000314_1757094372.450789.jpg
314,1757094372.483409643,/natnet_ros/umi_body/pose,-2.044202,0.936274,1.191262,0.982025,0.019400,0.176391,-0.064321,image_000314_1757094372.450789.jpg
314,1757094372.483410597,/natnet_ros/umi_finger/pose,-2.053664,0.869504,1.190271,0.981268,0.019211,0.176719,-0.074266,image_000314_1757094372.450789.jpg
314,1757094372.483411551,/natnet_ros/pan/pose,-2.030245,0.893752,0.928900,-0.001930,-0.003136,0.990293,0.138947,image_000314_1757094372.450789.jpg
314,1757094372.483412743,/natnet_ros/plate/pose,-1.757970,0.897214,0.909182,0.003961,0.006612,-0.715158,0.698920,image_000314_1757094372.450789.jpg
314,1757094372.483408213,/natnet_ros/plate_red/pose,-1.960441,1.348114,1.074543,-0.000698,-0.000061,0.000307,1.000000,image_000314_1757094372.450789.jpg
314,1757094372.483413696,/natnet_ros/dishrack/pose,-1.873409,0.464332,1.101597,0.287285,-0.336834,0.895050,0.053815,image_000314_1757094372.450789.jpg
315,1757094372.580466032,/natnet_ros/lid/pose,-2.047008,0.880864,0.971671,0.003824,-0.004536,-0.495474,0.868603,image_000315_1757094372.550647.jpg
315,1757094372.580487490,/natnet_ros/banana/pose,-1.756633,0.910613,0.920995,-0.080692,0.007595,0.093994,0.992268,image_000315_1757094372.550647.jpg
315,1757094372.580493927,/natnet_ros/block/pose,-1.974804,1.385582,1.081913,0.009785,-0.001154,-0.326195,-0.945251,image_000315_1757094372.550647.jpg
315,1757094372.580676079,/natnet_ros/umi_body/pose,-2.041298,0.967773,1.218800,0.979972,0.047591,0.174699,-0.082887,image_000315_1757094372.550647.jpg
315,1757094372.580679655,/natnet_ros/umi_finger/pose,-2.046623,0.900658,1.215978,0.979222,0.044760,0.173635,-0.094724,image_000315_1757094372.550647.jpg
315,1757094372.580682516,/natnet_ros/pan/pose,-2.030467,0.893776,0.928894,-0.001594,-0.003341,0.990252,0.139239,image_000315_1757094372.550647.jpg
315,1757094372.580694675,/natnet_ros/plate/pose,-1.758000,0.897246,0.909331,0.004778,0.006581,-0.715288,0.698782,image_000315_1757094372.550647.jpg
315,1757094372.580669403,/natnet_ros/plate_red/pose,-1.960455,1.348187,1.074553,-0.001305,0.000440,-0.000200,0.999999,image_000315_1757094372.550647.jpg
315,1757094372.580697536,/natnet_ros/dishrack/pose,-1.873471,0.464326,1.101610,0.287180,-0.336375,0.895245,0.053998,image_000315_1757094372.550647.jpg
316,1757094372.690487623,/natnet_ros/lid/pose,-2.046918,0.880915,0.971545,0.003584,-0.003864,-0.495250,0.868734,image_000316_1757094372.650714.jpg
316,1757094372.690507889,/natnet_ros/banana/pose,-1.756712,0.910446,0.920992,-0.071092,0.006074,0.092549,0.993148,image_000316_1757094372.650714.jpg
316,1757094372.690510035,/natnet_ros/block/pose,-1.974859,1.385496,1.081677,0.010218,-0.000884,-0.326775,-0.945047,image_000316_1757094372.650714.jpg
316,1757094372.690515041,/natnet_ros/umi_body/pose,-2.038745,1.015778,1.247362,0.975709,0.086737,0.161703,-0.119667,image_000316_1757094372.650714.jpg
316,1757094372.690521717,/natnet_ros/umi_finger/pose,-2.038075,0.948877,1.240863,0.974399,0.085767,0.160726,-0.131751,image_000316_1757094372.650714.jpg
316,1757094372.690535069,/natnet_ros/pan/pose,-2.030401,0.893761,0.928955,-0.002253,-0.003058,0.990259,0.139187,image_000316_1757094372.650714.jpg
316,1757094372.690537453,/natnet_ros/plate/pose,-1.758031,0.897193,0.909218,0.003622,0.006860,-0.714980,0.699102,image_000316_1757094372.650714.jpg
316,1757094372.690513372,/natnet_ros/plate_red/pose,-1.960563,1.348118,1.074678,-0.000016,0.000757,0.000315,1.000000,image_000316_1757094372.650714.jpg
316,1757094372.690539122,/natnet_ros/dishrack/pose,-1.873496,0.464350,1.101606,0.287326,-0.337017,0.894975,0.053701,image_000316_1757094372.650714.jpg
317,1757094372.780349016,/natnet_ros/lid/pose,-2.046944,0.880918,0.971641,0.003919,-0.004409,-0.494905,0.868927,image_000317_1757094372.750669.jpg
317,1757094372.780356169,/natnet_ros/banana/pose,-1.756770,0.910550,0.920988,-0.071128,0.005867,0.092497,0.993152,image_000317_1757094372.750669.jpg
317,1757094372.780356884,/natnet_ros/block/pose,-1.974846,1.385597,1.081914,0.009841,-0.001453,-0.326072,-0.945293,image_000317_1757094372.750669.jpg
317,1757094372.780359507,/natnet_ros/umi_body/pose,-2.036181,1.059590,1.268109,0.970539,0.128637,0.157840,-0.128812,image_000317_1757094372.750669.jpg
317,1757094372.780359983,/natnet_ros/umi_finger/pose,-2.029757,0.992878,1.261087,0.969912,0.124855,0.154848,-0.140374,image_000317_1757094372.750669.jpg
317,1757094372.780360699,/natnet_ros/pan/pose,-2.030475,0.893798,0.928921,-0.001814,-0.003454,0.990253,0.139227,image_000317_1757094372.750669.jpg
317,1757094372.780361414,/natnet_ros/plate/pose,-1.758089,0.897184,0.909300,0.004253,0.006608,-0.715100,0.698978,image_000317_1757094372.750669.jpg
317,1757094372.780358553,/natnet_ros/plate_red/pose,-1.960595,1.348284,1.074858,0.000327,0.000499,0.000248,1.000000,image_000317_1757094372.750669.jpg
317,1757094372.780362368,/natnet_ros/dishrack/pose,-1.873498,0.464333,1.101598,0.287356,-0.336872,0.895018,0.053724,image_000317_1757094372.750669.jpg
318,1757094372.880538940,/natnet_ros/lid/pose,-2.046878,0.880983,0.971503,0.003503,-0.003590,-0.494906,0.868932,image_000318_1757094372.850732.jpg
318,1757094372.880555391,/natnet_ros/banana/pose,-1.756750,0.910478,0.920981,-0.069509,0.006103,0.092226,0.993290,image_000318_1757094372.850732.jpg
318,1757094372.880556822,/natnet_ros/block/pose,-1.974857,1.385512,1.081704,0.010180,-0.000975,-0.326540,-0.945128,image_000318_1757094372.850732.jpg
318,1757094372.880559206,/natnet_ros/umi_body/pose,-2.033291,1.106479,1.280664,0.966207,0.171963,0.145617,-0.125176,image_000318_1757094372.850732.jpg
318,1757094372.880559921,/natnet_ros/umi_finger/pose,-2.020614,1.040600,1.275264,0.965112,0.168430,0.145184,-0.138244,image_000318_1757094372.850732.jpg
318,1757094372.880560637,/natnet_ros/pan/pose,-2.030312,0.893755,0.928903,-0.002017,-0.003210,0.990299,0.138901,image_000318_1757094372.850732.jpg
318,1757094372.880561590,/natnet_ros/plate/pose,-1.758037,0.897232,0.909249,0.003549,0.006916,-0.715230,0.698846,image_000318_1757094372.850732.jpg
318,1757094372.880558252,/natnet_ros/plate_red/pose,-1.960697,1.348234,1.074772,-0.000377,-0.000900,0.000615,0.999999,image_000318_1757094372.850732.jpg
